full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,diameter,H
"  5099 Iainbanks (1985 DY1)",2.484303164521956,.05184579671866063,1.182714154689239,81.07414978096693,289.7936493289394,2.355502487666626,2.613103841377287,3.91575121283662,23069,0,6.180,13.2
" 11347 (1997 AG21)",2.484545798921139,.1569829462095006,1.133232205233244,220.4085599582923,211.0454493926164,2.094514479414061,2.874577118428217,3.91632488626403,16244,0,5.258,13.7
" 25411 (1999 VM37)",2.484614759750173,.1043565893637171,8.853724263771657,241.087843193765,87.93588375520207,2.225328837539894,2.743900681960453,3.91648793913574,7800,0,4.391,13.9
"  5562 (1991 VS)",2.484621019034917,.1134986041537811,7.623753148171908,92.95212417501121,50.44239792869303,2.202620001523309,2.766622036546526,3.91650273887193,24527,0,4.473,13.5
"  5612 Nevskij (1975 TX2)",2.485153534718009,.09933785603395673,7.752409921268556,52.95747304139584,39.99805313686455,2.238283710663913,2.732023358772106,3.91776191131325,15218,0,5.193,13.2
"  4882 Divari (1977 QU2)",2.485566782869532,.1011227258611521,4.778700910192873,200.1961788747537,215.5177302006519,2.23421949447583,2.736914071263233,3.91873915989067,22543,0,5.226,13.1
" 18524 Tagatoshihiro (1996 VE8)",2.485927064362647,.06963631998692037,5.503113501680922,255.0710549298163,152.7265729797458,2.312816251844544,2.65903787688075,3.91959121928764,13650,0,4.562,13.8
" 28199 (1998 XA42)",2.486179863221819,.004921466549978999,5.497778971764737,90.93435878920489,322.1385265938098,2.473944212187742,2.498415514255897,3.92018912100806,15814,0,9.882,13.7
" 13028 Klaustschira (1989 GQ6)",2.486183365967956,.2139532923607514,13.07861224831236,118.4811186360995,208.4440784851557,1.954256249406576,3.018110482529335,3.92019740566537,10438,0,,13.7
"  3559 Violaumayer (1980 PH)",2.486758650047023,.2146957035073749,3.813549929185675,314.1745715377911,70.99743780855526,1.952862252222128,3.020655047871919,3.92155814054163,27944,0,10.229,13.9
" 19846 (2000 SN327)",2.487715623271668,.06171496214022208,3.865689372609168,287.2716099436719,119.1629154523865,2.334186347765818,2.641244898777517,3.92382204369356,13216,0,4.832,13.9
" 11296 Denzen (1992 KA)",2.487772924943348,.08752814248376445,5.115861312229793,206.1824938762967,176.8003809966933,2.270022781901655,2.705523067985041,3.92395761557431,9439,0,5.701,13.4
"  2257 Kaarina (1939 QB)",2.487803268506519,.2392042499988696,5.070379239453207,233.7128657400532,129.2347557913347,1.892710153518681,3.082896383494357,3.9240294070254,28416,0,5.693,13.3
" 16338 (1106 T-3)",2.488009034905212,.1704682356030137,11.79621190891053,241.4131092405942,71.92727966887914,2.063882524560564,2.912135545249861,3.92451625225057,14625,0,5.458,13.8
" 16436 (1988 XL)",2.488110876547222,.1323244373096659,3.061289149540541,220.5552481875932,119.4115538030138,2.158873004844051,2.817348748250393,3.92475721797674,10647,0,4.024,13.9
" 24604 Vasilermakov (1973 SP4)",2.488178183081442,.1821493392038161,8.82022308488175,353.6389643632376,347.669233925508,2.034958171211806,2.941398194951078,3.92491647349563,22982,0,4.607,13.6
" 13866 (1999 XS174)",2.488277621314165,.09342303345931303,5.354940130849065,67.59648701945559,278.6312888445224,2.255815177842072,2.720740064786258,3.92515176049781,10757,0,4.623,13.4
" 32129 (2000 LV14)",2.489026031440773,.1558260964055634,8.310998251255137,267.260277819026,60.11307164007566,2.101170821109526,2.876881241772019,3.92692277120432,23539,0,4.648,14.0
"  3938 Chapront (1949 PL)",2.489108900785701,.04024909578630688,2.087742785548246,157.9042407193275,77.02163344463877,2.388924518215429,2.589293283355974,3.92711888660577,25014,0,9.829,13.7
" 10634 Pepibican (1998 GM1)",2.489900041701246,.01658294886489414,4.893749046927771,197.7476240612439,142.344701958316,2.448610156631016,2.531189926771475,3.92899133458872,9790,0,4.619,13.3
"  9984 Gregbryant (1996 HT)",2.490069201176314,.04338517095633972,3.815865715940058,288.01931339205,291.7819631865385,2.382037123190163,2.598101279162464,3.92939173463822,12889,0,10.742,13.3
" 27293 (2000 AX136)",2.492210013128815,.03640057576031868,7.319120617420465,341.3172457400422,189.7145471399505,2.401492133735295,2.582927892522335,3.93446020617756,11377,0,,13.5
"  7256 Bonhoeffer (1993 VJ5)",2.493366186348307,.1176787051442157,4.087830995060491,103.3555569153234,342.2262284452463,2.199950082088467,2.786782290608147,3.93719840542825,10346,0,4.810,14.0
" 33705 (1999 LJ)",2.494362642810056,.1294320173971275,6.237745867508666,200.3917991727426,62.21031367846719,2.17151225383112,2.817213031788992,3.93955885217825,22959,0,4.339,13.9
" 28293 (1999 CN57)",2.49681873860984,.01357824100952491,1.394462203361118,118.5139847301508,315.6227823922999,2.462916332019898,2.530721145199783,3.94537896546053,9877,0,4.093,13.9
" 32227 (2000 OM25)",2.509398141078853,.1144568855491229,8.069555602495246,331.7139040138293,91.57541547813052,2.222180245248209,2.796616036909497,3.97523273608152,7356,0,5.008,13.7
" 29884 (1999 GF31)",2.512516523178003,.1156785457485781,6.350696868724182,189.8424156425897,175.1512956426969,2.221872265607498,2.803160780748508,3.98264495861691,17058,0,5.178,13.8
"  6195 Nukariya (1990 VL2)",2.512848361776664,.1143822743297438,3.367850900730752,130.8971446180614,306.9945656078123,2.225423051110878,2.80027367244245,3.98343399161194,22396,0,,13.9
"101558 (1999 AE8)",2.513694477750621,.03505320565490235,11.54299405397764,338.6705112856499,212.222047629926,2.425581428268436,2.601807527232806,3.9854460892504,6950,0,9.405,14.0
" 21977 (1999 XW2)",2.515257822396194,.07088426120018403,10.76024661384136,257.8516161563256,231.9397146050166,2.336965629927656,2.693550014864732,3.98916467628248,10875,0,5.387,13.3
"  9303 (1986 QH3)",2.515310552355674,.09968187539513301,6.094184537587479,124.1329576613098,271.1236907679329,2.264579679295692,2.766041425415656,3.98929012043713,11204,0,4.106,14.0
"  5065 Johnstone (1990 FP1)",2.515558366763052,.04609768039463657,6.541041700874673,359.4148347174224,175.3639995017191,2.399596961157955,2.631519772368149,3.9898796865539,27775,0,13.011,13.2
" 43141 (1999 XR91)",2.516387832033173,.1045752347802639,11.3966840006791,106.1163768473709,192.7505423815844,2.253235983700105,2.779539680366242,3.9918532480532,9335,0,4.942,13.7
" 93693 (2000 VC23)",2.516394767433122,.1129989397702297,1.836984326422627,248.8312844468965,23.60322107391797,2.232044826669826,2.800744708196418,3.99186975094529,6800,0,4.536,13.9
" 17765 (1998 EZ2)",2.516669838955594,.1681844625305525,6.333187966325518,43.70423153691718,243.3076873951412,2.093405074723995,2.939934603187192,3.99252430625056,24814,0,4.938,13.7
" 17660 (1996 VP6)",2.516800964612379,.1930300131536509,4.972463234618082,325.9848790219784,65.59283228444095,2.03098284130813,3.002619087916627,3.99283634312344,12229,0,4.083,14.0
" 20227 (1997 WS35)",2.516890854630145,.0758688372363529,6.763122235033193,55.08709151222222,192.9102631719731,2.325937272038546,2.707844437221745,3.99305025713945,10380,0,5.833,13.4
" 19502 (1998 KB51)",2.517264406018928,.1093515069538257,8.494591639234956,178.7037820520398,62.41057006794259,2.241997749819531,2.792531062218325,3.99393924968968,13033,0,5.005,13.3
" 47380 (1999 XC98)",2.517310004895238,.1532193777505134,4.109634191365559,77.17856283123622,109.1124322592877,2.131609332340048,2.903010677450429,3.99404777223869,6826,0,5.033,13.9
" 46539 Viktortikhonov (1982 UE12)",2.517332041774019,.0210558342408462,9.773093245995486,328.5162133174647,88.04401443428625,2.464327515573255,2.570336567974784,3.99410021902061,12672,0,5.667,13.8
" 17099 (1999 JE37)",2.517546636529874,.1888727846131361,4.349171626203551,33.17824054426984,.1462764506591988,2.042050592895041,2.993042680164706,3.99461095690507,9338,0,5.056,13.8
" 30880 (1992 PC2)",2.518221710110526,.0951298535719291,7.268285959246551,217.480446952817,83.18707466372784,2.278663647566059,2.757779772654994,3.99621778141238,9249,0,5.031,13.8
" 56693 (2000 LY20)",2.518539897064482,.08807858377052408,9.496519852436469,248.1564465568813,97.52572325337677,2.296710469761481,2.740369324367483,3.99697521146116,7884,0,4.204,13.9
" 14219 (1999 VY77)",2.518701165662979,.05761824844427113,6.198887099124954,81.92022709771395,30.88950904165047,2.373578016142934,2.663824315183023,3.99735912253789,9232,0,5.164,14.0
" 53365 (1999 JO78)",2.519016398965515,.01463971980231041,15.11751951434552,113.8287425572661,318.7463970080268,2.482138704707234,2.555894093223795,3.99810959275739,6864,0,5.085,13.6
" 17515 (1992 UT1)",2.519096321199839,.1485982430808104,4.590069445844526,82.98944737772499,213.2992492700828,2.14476303371821,2.893429608681467,3.99829986963672,10706,0,3.793,13.7
"  3218 Delphine (6611 P-L)",2.519223623007457,.2173536540887639,2.702829452581955,183.0926875066695,242.2561123894016,1.971661163080052,3.066786082934863,3.99860295286555,21001,0,4.932,13.9
" 11165 (1998 DE5)",2.519280547062487,.1867829991497624,4.759260980931193,12.41805095221312,327.9361834712849,2.048721770782501,2.989839323342473,3.99873848151309,15094,0,6.148,13.8
" 26360 (1998 YL13)",2.519569085490278,.1723185391423553,12.39309382555462,106.1135722268667,286.6723194694843,2.085400621410353,2.953737549570203,3.99942547690457,7362,0,,13.9
" 11423 Cronin (1999 LT24)",2.519585999342005,.1191495108690924,4.588331117204039,251.4386374927219,124.6319917499837,2.219378559927792,2.819793438756218,3.99946574914999,13647,0,4.442,13.8
" 93028 (2000 RF98)",2.519963766667372,.04918179959216913,13.35639354182537,274.6795663582046,177.0616237314656,2.396027413715609,2.643900119619134,4.00036525651542,6829,0,6.692,13.7
" 33124 (1998 BN33)",2.520422699686736,.2113145227695555,7.479598432493096,43.78124081266815,356.6462802877886,1.987820779724878,3.053024619648593,4.00145811942608,7378,0,6.413,13.2
" 17986 (1999 JF62)",2.520603207656773,.04724415369872031,14.82532917886895,68.83630086974379,242.2980290544529,2.401519442300749,2.639686973012797,4.00188799256678,9781,0,5.470,13.6
" 34861 (2001 TY77)",2.520659939777735,.07151200255213377,9.584626051835704,77.46460148784134,131.033784083206,2.340402499731289,2.700917379824182,4.00202310122081,13304,0,5.326,13.8
" 46573 (1992 AJ1)",2.521134634088804,.1091600257759854,5.06343503944339,272.4094573425052,306.2624397081456,2.24592751244694,2.796341755730667,4.00315365457697,22719,0,5.757,13.5
" 29755 (1999 CT5)",2.521187356859793,.1171373747210871,5.752355839936317,116.5537977326421,271.5449245349002,2.22586208869724,2.816512625022345,4.00327922807111,10372,0,4.301,14.0
"  9538 (1982 UM2)",2.521202181411944,.1406447722323189,2.270371145597916,158.8307024298293,250.7231416359712,2.166608274855636,2.875796087968253,4.00331453697552,22810,0,4.473,13.7
" 10878 Moriyama (1996 VV)",2.521414309012163,.1384824878288854,4.123314475759354,56.83473458338064,236.0581889501491,2.172242582652809,2.870586035371518,4.00381979080304,9259,0,5.496,13.8
" 25329 (1999 JO84)",2.521474758409369,.07795778356616682,13.10116111822071,181.5830233545158,162.2313088083736,2.324906174925738,2.718043341892999,4.00396377543656,11733,0,3.916,13.9
" 16685 (1994 JU8)",2.521562290260074,.1261390377732155,15.80397479598059,231.1670658039765,58.14319357239468,2.203494849281443,2.839629731238705,4.00417227092112,11141,0,8.165,13.4
" 11139 (1996 YF2)",2.52182458237382,.2237032475818448,4.722285074810672,287.8061861489374,84.05839248083502,1.957684233465067,3.085964931282573,4.00479705627205,9755,0,4.705,13.6
" 11936 Tremolizzo (1993 FX9)",2.521860097408075,.07084033151175431,3.666832866611415,81.09605774981243,81.54831392631466,2.343210692081422,2.700509502734728,4.00488165633091,14654,0,5.290,14.0
"  5482 Korankei (1990 DX)",2.521869980003987,.1903741178513157,4.352407301209019,302.8051927380126,297.5748092720916,2.041771207225012,3.001968752782961,4.00490519768391,12145,0,5.688,13.3
" 50656 (2000 EM94)",2.521989891971027,.2618590083025979,6.057458079674266,286.7069063492743,90.94996085691079,1.861584119910318,3.182395664031737,4.00519084391419,6762,0,3.978,13.7
" 13292 (1998 QT90)",2.522021946347161,.1202699883851349,5.463078451860135,53.2076537809846,229.6132813596629,2.218698396152933,2.825345496541389,4.00526720284537,9783,0,4.926,13.9
" 20380 (1998 KW47)",2.522514300507479,.1422810231929179,2.75887551542006,207.9746257411894,35.19383336453454,2.163608384812508,2.881420216202451,4.00644013447776,14031,0,5.665,13.3
"  2317 Galya (2524 P-L)",2.522559167419906,.1652290647951134,4.169555031019222,187.2405099997658,204.243114586288,2.105759075296775,2.939359259543037,4.00654702627889,24757,0,,13.42
"  7904 Morrow (1997 JL4)",2.52313294692395,.1303233878714243,2.287930748610287,259.8665064693057,67.25133241288071,2.19430971323081,2.85195618061709,4.00791409349113,13146,0,4.288,13.7
" 46868 (1998 QM93)",2.523187131436909,.1686288973120565,15.83929486288033,27.29238107457161,293.3233833019572,2.097704867750732,2.948669395123085,4.00804319967198,6854,0,4.271,13.9
" 53535 (2000 AH237)",2.523250990678866,.0632808127247524,5.980177007293401,278.0268476052331,143.2931914115878,2.36357761728017,2.682924364077561,4.00819535974172,23913,0,4.408,13.7
" 34065 (2000 OD52)",2.52345005093823,.1386557873227282,15.28356298297078,16.70999872272073,300.8855631654724,2.173559097355811,2.873341004520649,4.00866968125001,15609,0,4.149,13.8
" 24697 Rastrelli (1990 SK28)",2.523608223496718,.1559578066938035,2.493063097400095,346.7110742766021,20.62137146592582,2.130031820005724,2.917184626987712,4.00904658873538,9728,0,4.105,14.0
" 11162 (1998 BG8)",2.523673144369688,.1539175696834498,3.533786208476243,84.80199640962471,306.3620010674658,2.135235507312915,2.91211078142646,4.00920129132101,20995,0,4.880,13.7
" 38504 (1999 TO186)",2.523842100954611,.205727288075998,16.08927505983318,357.6756231180271,262.8541684289503,2.00461890999319,3.043065291916033,4.00960391415904,10194,0,5.877,13.5
" 47133 (1999 DH5)",2.523863442390899,.1504593557618345,13.34243194323674,237.6429211486675,214.6470062200475,2.144124574817918,2.903602309963879,4.00965477167149,12761,0,,13.9
" 23490 Monikohl (1991 RK3)",2.524236203826112,.1644959512336748,13.03714371078674,345.1962241373517,57.30365555277513,2.109009568339255,2.939462839312968,4.01054311204011,23392,0,,13.7
" 13424 Margalida (1999 VD24)",2.524593255097214,.1851719855925306,5.086341477346211,259.084806241762,66.83368741430728,2.057109309237353,2.992077200957076,4.01139407449185,10252,0,4.412,14.0
" 12724 (1991 PZ14)",2.52470731381332,.1607403683053719,6.540486523683248,195.4547034079835,73.17031398497852,2.118884930327701,2.930529697298939,4.01166592400149,9701,0,5.552,13.4
" 20484 Janetsong (1999 NL41)",2.52483328595225,.09448398161747,7.12383741819365,94.5035381210417,237.3644547264934,2.286276984175162,2.76338958772934,4.01196617530475,9201,0,4.216,13.8
" 26173 (1996 DQ2)",2.525086996169402,.05083069357838794,5.134413477199246,97.61206990226809,143.1456828834812,2.396735072808343,2.653438919530462,4.01257090971554,13625,0,,14.0
" 51049 (2000 GE137)",2.525113088332965,.09176894583387285,12.4173954414836,116.5222000493429,25.82994026557452,2.293386122105333,2.756840054560596,4.01263310376694,6891,0,,13.9
" 16435 Fandly (1988 VE7)",2.525131070862826,.2194163562327879,6.702359023228816,138.3530901619409,293.0363882232102,1.971076012283907,3.079186129441745,4.01267596764306,15076,0,4.859,13.7
" 20362 Trilling (1998 JH3)",2.525256660158887,.1316300191547931,10.03128920987829,91.8864813113491,295.289221645317,2.192857077611404,2.85765624270637,4.01297533155842,11053,0,5.763,13.6
"  2339 Anacreon (2509 P-L)",2.525354375829703,.1983977165266393,4.854186571746911,11.81226127568112,341.0554570610474,2.024329834244534,3.026378917414873,4.01320825899273,25311,0,7.347,13.49
"  9150 Zavolokin (1978 SE1)",2.525779930863653,.194613278498214,7.513815882934593,83.5604631533048,275.0186990813926,2.034229617753285,3.01733024397402,4.01422271835311,22809,0,5.029,13.5
" 14879 (1991 AL2)",2.52583555155605,.1718028583031048,12.48825802837399,194.3806382679343,297.2706514208306,2.091889784195122,2.959781318916979,4.014355316055,11729,0,,13.9
" 47915 (2000 GG91)",2.525962447078539,.1587961709524077,12.14968599149655,60.78402851381379,2.323400443867738,2.124849282512893,2.927075611644185,4.01465783581697,11697,0,,14.0
" 24171 (1999 XE1)",2.526279413411195,.1173239822360714,4.156662121467575,190.0673130080771,224.9029244082598,2.229886252388787,2.822672574433603,4.0154135188388,9255,0,4.564,13.6
" 53056 (1998 XY14)",2.52655818734865,.1129524662204437,17.86748574766874,82.00862300439135,143.0935221422408,2.241177209038167,2.811939165659135,4.0160781861229,22509,0,,13.7
" 26632 (2000 HS30)",2.526681838597952,.1147633531950332,4.835349344772848,246.2608963921139,196.4043828025604,2.236711358343459,2.816652318852444,4.0163730135862,15095,0,7.105,13.3
" 24940 Sankichiyama (1997 JY4)",2.526693235106226,.1434241624819949,11.95548237060816,51.47311951441178,264.6893732003704,2.164304374012194,2.889082096200259,4.01640018717759,7370,0,,14.0
" 13956 Banks (1990 VG6)",2.526752449390096,.1178546227209385,8.091308206731023,165.1111109964765,349.7566131232671,2.228962992758019,2.824541906022173,4.01654137744017,12695,0,,13.3
" 50545 (2000 ER17)",2.526855223217396,.09330053782623432,15.28612463552184,3.698316136236757,301.6353058388239,2.291098271882184,2.762612174552609,4.01678643480272,8840,0,5.433,13.0
" 43305 (2000 GH142)",2.526873698491963,.2408045431409348,14.21142441626138,81.15544052735238,269.1767870011087,1.918391031951761,3.135356365032164,4.01683048839583,10347,0,3.881,14.0
